i	戦
i	戴
i	栽
i	械
i	機
i	歳
i	滅
i	畿
i	盛
i	私
i	箋
i	繊
i	織
i	職
i	茂
i	蔑
i	裁
i	誠
i	識
i	賊
i	践
i	載
i	鉄
i	銭
i	閥
iar	倉
ibs	敷
ic	翁
ice	俊
ice	唆
ice	酸
ig	粧
ih	威
ih	感
ih	憾
ih	減
ih	越
ii	桟
ii	残
ii	浅
iih	参
iih	惨
ijb	哺
ijb	捕
ijb	浦
ijb	舗
ijb	補
ijc	摩
ijc	磨
ijc	術
ijc	述
ijc	魔
ijc	麻
ije	救
ije	求
ije	球
ik	伏
ik	犬
ik	状
ik	献
ik	獸
ik	突
ikk	抜
iku	就
iku	蹴
ili	強
ill	州
ill	酬
ime	氷
imo	茨
ine	永
ine	泳
ine	詠
ino	乏
ino	芝
ip	代
ip	式
ip	弐
ip	態
ip	拭
ip	武
ip	袋
ip	試
ip	貸
ip	賦
ipp	熊
ipp	罷
ipp	能
ir	冶
ir	台
ir	始
ir	怠
ir	治
ir	胎
it	弁
it	遮
iua	稽
ix	慶
ix	鹿
ix	麓
ix	麗
j	十
j	汁
j	計
j	針
jb	南
jb	肺
jbc	慎
jbc	真
jbm	値
jbm	塡
jbm	植
jbm	殖
jbm	直
jbm	置
jbm	鎮
jc	穴
jd	味
jd	妹
jd	昧
jd	未
jd	魅
je	伎
je	岐
je	技
je	支
je	枝
je	肢
je	鼓
jip	穂
jk	丈
jk	孝
jk	拷
jk	暑
jk	煮
jk	着
jk	箸
jk	緒
jk	署
jk	老
jk	考
jk	者
jk	著
jk	諸
jk	賭
jk	都
jk	酵
jlk	使
jlk	吏
jln	事
jlv	凄
jlv	妻
jm	士
jmd	教
jmo	錠
jmu	院
jqm	憲
jqr	割
jqr	轄
jr	個
jr	克
jr	古
jr	固
jr	居
jr	据
jr	故
jr	枯
jr	湖
jr	箇
jr	苦
jr	裾
jr	錮
ju	七
jv	安
jv	案
jwi	恵
jwj	庫
jwj	揮
jwj	車
jwj	軍
jwj	輝
jwj	連
jwj	陣
jwp	徳
jwp	聴
k	咽
k	因
k	大
k	姻
k	恩
k	温
kb	堕
kb	惰
kb	有
kb	賄
kb	随
kb	髄
kcf	僚
kcf	寮
kcf	療
kcf	瞭
kd	刹
kd	殺
ke	友
ki	太
ki	汰
ki	雄
ki	駄
kkk	爽
kl	在
kl	存
klb	希
km	佐
km	左
kmr	椅
kms	誇
kn	丸
kn	九
kn	尻
kn	染
kn	究
kn	軌
koo	峡
koo	挟
koo	狭
koo	頰
kr	匿
kr	右
kr	若
kr	諾
ks	力
ks	加
ks	勉
ks	勲
ks	協
ks	寡
ks	架
ks	男
ks	筋
ks	脅
ks	賀
kss	脇
l	中
l	仲
l	忠
l	沖
l	虫
lb	刷
lb	巾
lb	布
lb	帥
lb	師
lb	席
lb	帯
lb	常
lb	庸
lb	怖
lb	柿
lb	滞
lb	綿
lb	錦
lb	飾
lbk	央
lbk	映
lbk	英
lbu	枕
lbu	沈
le	康
le	逮
lg	昼
lg	書
lg	画
lk	史
ll	串
ll	患
ll	班
lll	川
lll	片
lll	訓
lll	順
lln	仏
lln	払
lln	沸
llv	数
lmc	潰
lmc	遺
lmf	尽
lmo	兆
lmo	挑
lmo	桃
lmo	眺
lmo	跳
lmo	逃
lmp	乗
lmp	剰
lmp	北
lmp	背
lmr	遣
lmy	俳
lmy	悲
lmy	扉
lmy	排
lmy	罪
lmy	輩
lmy	非
ln	刈
ln	利
ln	梨
ln	痢
ln	罰
ln	費
lo	漢
lq	健
lq	建
lq	律
lq	津
lq	筆
lq	鍵
lr	唐
lr	糖
lw	宙
lw	抽
lw	油
lw	由
lw	笛
lw	袖
lw	軸
lwl	伸
lwl	申
lwl	神
lwl	紳
lwv	楼
lxh	姉
m	一
m	圧
ma	宿
ma	百
ma	縮
maf	願
mam	垣
mam	宣
mam	恒
mb	夏
mb	璽
mb	雨
mbe	優
mbe	憂
mbl	儒
mbl	需
mcw	西
mcw	遷
mcw	酒
md	宇
md	汚
md	芋
mdm	五
mem	極
mf	不
mf	否
mf	杯
mfb	弥
mfj	坪
mfj	平
mfj	評
mg	呈
mg	弄
mg	旺
mg	潤
mg	狂
mg	王
mg	琴
mgb	再
mgi	玉
mig	倒
mig	到
mig	室
mig	屋
mig	握
mig	窒
mig	緻
mig	至
mig	致
mj	刊
mj	岸
mj	干
mj	幹
mj	汗
mj	肝
mj	軒
mk	天
mk	蚕
mlj	敢
mlk	便
mlk	更
mlk	梗
mlk	硬
mllm	亜
mllm	悪
mlm	功
mlm	工
mlm	巧
mlm	控
mlm	攻
mlm	江
mlm	空
mlm	紅
mlm	虹
mlm	貢
mlm	項
mlo	両
mm	二
mm	仁
mmf	奈
mmf	宗
mmf	崇
mmf	標
mmf	漂
mmf	示
mmf	票
mmf	禁
mmf	襟
mmf	踪
mmi	曇
mmi	雲
mmm	三
mmn	桁
mmn	行
mmr	悟
mmr	語
mmu	元
mmu	冠
mmu	完
mmu	玩
mmu	頑
mmv	唇
mmv	娠
mmv	振
mmv	濃
mmv	辱
mmv	農
mmv	震
mn	丁
mn	乙
mn	亭
mn	例
mn	停
mn	列
mn	寧
mn	打
mn	烈
mn	町
mn	裂
mn	訂
mn	貯
mn	頂
mnp	死
mnp	葬
mnr	何
mnr	可
mnr	埼
mnr	奇
mnr	寄
mnr	崎
mnr	歌
mnr	河
mnr	苛
mnr	荷
mnr	騎
mob	丙
mob	柄
mpo	塚
mqb	病
mqj	拝
mr	妬
mr	岩
mr	拓
mr	捨
mr	石
mrb	融
mrb	隔
mrt	澄
mrt	灯
mrt	痘
mrt	登
mrt	短
mrt	豆
mrt	闘
mrt	頭
mrw	副
mrw	富
mrw	幅
mrw	当
mrw	福
msj	厳
mso	嫁
mso	家
mso	稼
mso	豚
mso	豪
mso	逐
mt	刑
mt	型
mt	形
mt	研
mt	開
mtb	励
mtj	華
mua	潛
mv	喪
mv	畏
mvh	牙
mvh	芽
mvh	邪
mvh	雅
mvm	径
mvm	経
mvm	茎
mvm	軽
mvni	瓦
mvnm	互
mvs	朽
mvu	既
mw	価
mw	煙
mwa	会
mwa	絵
mwc	演
mwd	慄
mwl	面
mwl	麺
mwv	腰
mwv	要
my	下
mym	征
mym	性
mym	政
mym	正
mym	症
mym	証
myo	堤
myo	定
myo	提
myo	是
myo	綻
myo	題
n	弓
n	引
nahu	免
nao	像
nao	象
nau	晩
nau	色
nau	艶
nau	逸
nbg	角
nbk	喚
nbk	換
nc	小
ncr	担
ncr	胆
nd	勃
nd	厚
nd	好
nd	子
nd	孔
nd	字
nd	浮
nd	猛
nd	遊
nhe	及
nhe	吸
nhe	扱
nhe	級
nhs	携
ni	夕
ni	外
ni	腕
nib	勇
nib	湧
nib	痛
nib	踊
nib	通
nih	務
nih	矛
nih	霧
nin	予
nin	多
nin	序
nin	移
nin	野
nin	預
niq	傑
niq	瞬
niq	舞
niq	隣
nir	名
nir	銘
niu	宛
niu	怨
nj	迅
nkf	偽
nkf	為
nl	弔
nlh	弟
nlh	第
nn	了
nnh	柔
nno	承
no	久
no	吹
no	姿
no	恣
no	欠
no	次
no	炊
no	畝
no	盗
no	羨
no	蒸
no	諮
no	資
no	軟
no	飲
nsp	急
nw	亀
nw	漁
nw	衡
nw	魚
nyo	婿
nyo	旋
nyo	礎
o	人
o	囚
oae	履
oae	復
oae	腹
oae	複
oae	覆
ob	内
ob	納
obg	確
obg	鶴
obo	肉
od	株
og	准
og	双
og	唯
og	堆
og	応
og	推
og	椎
og	準
og	焦
og	礁
og	稚
og	維
og	誰
og	進
og	隻
oh	入
oh	込
ohh	珍
ohh	診
ohr	創
ohs	作
ohs	搾
ohs	昨
ohs	詐
ohs	酢
ohv	旅
oii	令
oii	冷
oii	鈴
oii	陰
oii	零
oii	領
oii	齢
oin	今
oin	吟
oin	含
oin	念
oin	捻
oj	午
oj	許
ojm	御
oju	缶
oju	鉢
ok	侯
ok	候
ok	喉
ok	嫉
ok	挨
ok	族
ok	枚
ok	疾
ok	矢
oll	介
oll	界
olo	修
olo	悠
olo	条
om	丘
om	兵
om	卸
om	岳
omb	倫
omb	論
omb	輪
omd	余
omd	叙
omd	塗
omd	徐
omd	斜
omd	途
omd	除
omg	全
omg	栓
omg	詮
omn	乞
omn	乾
omn	愉
omn	癒
omn	諭
omn	輸
omo	倹
omo	剣
omo	検
omo	険
omo	験
omr	合
omr	塔
omr	拾
omr	搭
omr	答
omr	給
omv	喩
on	気
on	汽
oo	歓
oog	勧
oog	座
oog	挫
oog	観
ooj	傘
ooo	従
ooo	縦
ooo	衆
oq	年
ot	無
owy	悔
owy	梅
owy	海
p	傾
p	勾
p	匂
p	包
p	化
p	句
p	叱
p	均
p	尼
p	心
p	恥
p	抱
p	拘
p	指
p	敬
p	旨
p	旬
p	殉
p	泡
p	泥
p	的
p	砲
p	約
p	胞
p	胸
p	脂
p	芯
p	花
p	菊
p	蛇
p	詣
p	警
p	貨
p	酌
p	釣
p	陶
p	靴
p	頃
p	飽
p	駒
p	驚
pd	他
pd	地
pd	施
pd	池
ph	密
ph	必
ph	泌
ph	秘
ph	蜜
phh	傷
phh	易
phh	物
pk	凝
pk	擬
pk	疑
pp	批
pp	昆
pp	比
pp	混
pp	皆
ppa	楷
ppa	諧
ppa	階
ppg	陛
pt	葉
pu	屯
pu	純
pu	鈍
pu	頓
q	手
q	掌
q	撃
qj	邦
qk	俸
qk	奉
qk	奏
qk	泰
qkq	棒
qm	傲
qm	喫
qm	契
qm	潔
qmb	情
qmb	晴
qmb	清
qmb	精
qmb	請
qmb	青
qmb	静
qmr	害
qmv	俵
qmv	表
qo	夫
qo	扶
qo	春
qo	替
r	口
r	和
r	問
r	回
r	如
r	痴
r	知
rb	絹
rd	保
rg	堂
rhr	侶
rhr	呂
rhr	宮
rhu	兄
rhu	党
rhu	呪
rhu	況
rhu	祝
rlr	官
rlr	棺
rlr	管
rlr	館
rr	単
rr	器
rr	弾
rrd	操
rrd	燥
rrd	繰
rrd	藻
rrj	禅
rrm	霊
rrr	品
rrs	顎
rsh	別
rsl	命
rv	環
rv	還
rvk	呉
rvk	娯
rvk	誤
rvp	民
rvp	眠
ry	暇
rye	仮
ryo	促
ryo	捉
ryo	足
ryw	図
s	凹
s	医
s	尿
s	幻
s	雪
sc	匹
sc	殿
sg	庁
sh	刀
sh	刃
sh	切
sh	初
sh	忍
sh	拐
sh	窃
sh	解
sh	認
shr	召
shr	招
shr	昭
shr	沼
shr	照
shr	紹
shr	詔
shr	超
shu	絶
sim	弱
sim	渋
sim	溺
sim	翌
sim	翻
sim	翼
sj	取
sj	声
sj	摂
sj	耳
sj	聖
sj	聞
sj	趣
sj	餌
sje	撮
sje	最
sk	君
sk	群
sk	郡
sl	堅
sl	塩
sl	緊
sl	賢
sle	報
sle	服
sli	卵
sll	姫
sll	濫
sll	腎
sll	臣
sll	臨
sll	藍
sll	覧
slm	監
slm	艦
slm	鑑
sm	羽
sm	習
smb	婦
smb	帰
smb	掃
smb	漏
sme	侵
sme	寝
sme	浸
smg	曜
smg	濯
smg	躍
smi	髪
smr	伺
smr	司
smr	嗣
smr	詞
smr	飼
smv	帳
smv	張
smv	長
so	尺
sq	那
sqf	篤
sqf	罵
sqf	馬
sr	欧
sr	殴
srr	区
srr	枢
srr	駆
ss	巨
ss	拒
ss	距
ssr	局
su	危
su	厄
su	妃
su	己
su	忌
su	改
su	氾
su	犯
su	範
su	紀
su	記
su	起
su	配
syi	嘱
syi	属
syq	遅
t	度
t	庶
t	渡
t	鼻
ta	借
ta	惜
ta	措
ta	昔
ta	籍
ta	錯
tak	募
tak	墓
tak	幕
tak	慕
tak	暮
tak	模
tak	漠
tak	膜
tb	散
tb	繭
tbc	典
tbn	前
tbn	煎
tc	並
tc	供
tc	共
tc	基
tc	塞
tc	恭
tc	旗
tc	普
tc	期
tc	棋
tc	欺
tc	洪
tc	港
tc	甚
tc	益
tc	碁
tc	譜
tc	選
tce	暴
tce	爆
tco	僕
tco	撲
tctd	業
tcv	勘
tcv	堪
tcw	猶
tcy	寒
tg	窯
tge	様
tgk	美
tgr	善
tgr	繕
tgr	膳
thb	備
thu	導
thu	道
thu	首
tis	臓
tis	蔵
tk	朕
tk	送
tlb	満
tlj	覇
tlj	革
tlm	僅
tlm	勤
tlm	謹
tlo	嘆
tlo	難
tm	媒
tm	某
tm	甘
tm	紺
tm	謀
tmc	広
tmc	拡
tmc	横
tmc	鉱
tmc	黄
tmv	展
toe	獲
toe	穫
toe	護
tp	世
tpo	墜
tpo	遂
tpo	隊
tq	差
tq	洋
tq	祥
tq	羊
tq	羞
tq	詳
tq	鮮
trg	権
tt	丼
tt	井
tt	併
tt	塀
tt	瓶
tt	耕
tt	餅
ttb	構
ttb	溝
ttb	講
ttb	購
tu	塑
tu	逆
tu	遡
tvi	慈
tvi	滋
tvi	磁
tw	描
tw	曲
tw	曹
tw	槽
tw	猫
tw	苗
tw	遭
twb	夢
twb	栃
twt	体
twt	礼
twt	豊
txc	兼
txc	嫌
txc	廉
txc	謙
txc	鎌
u	仙
u	凶
u	山
u	幽
ug	届
umb	端
umg	徴
umg	懲
umu	微
uog	催
uu	出
uu	堀
uu	屈
uu	拙
uu	掘
uu	窟
v	女
vi	変
vi	幼
vi	恋
vi	湾
vid	楽
vid	薬
vie	後
vif	係
vif	孫
vif	湿
vif	糸
vif	系
vif	素
vif	索
vif	累
vif	繁
vif	羅
vif	蛮
vif	遜
vio	以
vio	似
vit	関
vl	収
vl	擁
vl	糾
vn	彙
vne	剝
vne	緑
vne	録
vnp	縁
vv	巡
vv	巣
vv	悩
vv	拶
vv	災
vv	猟
vv	脳
vvi	継
w	奮
w	田
w	畑
w	細
w	雷
wb	胃
wc	四
wd	果
wd	菓
wd	裸
wd	課
wg	厘
wg	埋
wg	墨
wg	理
wg	童
wg	糧
wg	里
wg	量
wg	黒
wgf	黙
wj	実
wl	岬
wl	押
wl	甲
wlb	万
wlb	偶
wlb	愚
wlb	遇
wlb	隅
wli	濁
wli	独
wli	触
wlj	択
wlj	沢
wlj	訳
wlj	釈
wlj	駅
wp	思
wtc	異
wu	俺
wu	電
www	塁
wxu	縄
wyi	侮
wyi	敏
wyi	母
wyi	毎
wyi	毒
y	訃
y	赴
yaj	悼
yb	滝
yb	竜
yb	籠
yc	六
ycb	商
ycb	嫡
ycb	帝
ycb	摘
ycb	敵
ycb	滴
ycb	締
ycb	諦
ycb	適
yck	交
yck	効
yck	校
yck	絞
yck	較
yck	郊
yf	叔
yf	寂
yf	淑
yf	督
yfd	謎
yg	主
yg	住
yg	往
yg	柱
yg	注
yg	駐
yh	産
yhh	顔
yhn	坑
yhn	抗
yhn	航
yhs	倣
yhs	傍
yhs	坊
yhs	妨
yhs	房
yhs	放
yhs	方
yhs	紡
yhs	肪
yhs	芳
yhs	訪
yhs	防
yhv	依
yhv	哀
yhv	壊
yhv	懐
yhv	衣
yhv	衰
yhv	衷
yhv	裏
yhv	褒
yhv	襲
yi	棄
yi	育
yib	徹
yib	撤
yio	率
yiu	充
yiu	流
yiu	硫
yiu	統
yiu	銃
yj	叫
yj	斗
yj	料
yj	科
yk	文
yk	斑
yk	紋
yk	蚊
ylb	市
ylc	跡
ylh	捗
ylh	歩
ylh	頻
ylm	企
ylm	止
ylm	祉
ylm	紫
ylm	肯
ylm	雌
ym	上
ymr	信
ymr	獄
ymr	言
ymy	峠
yoj	卒
yoj	枠
yoj	砕
yoj	粋
yoj	酔
yoj	雑
yok	夜
yok	液
yp	処
yp	劇
yp	号
yp	慮
yp	戯
yp	拠
yp	膚
yp	虎
yp	虐
yp	虚
yp	虜
yp	虞
yr	占
yr	店
yr	点
yr	粘
yr	貼
yrb	稿
yrb	高
yrd	享
yrd	塾
yrd	熟
yrd	郭
yrf	京
yrf	涼
yrf	鯨
yrv	壌
yrv	嬢
yrv	譲
yrv	醸
yt	位
yt	拉
yt	泣
yt	立
yt	粒
yta	暗
yta	闇
yta	音
ytd	薪
ytd	親
ytg	憧
ytg	瞳
ytg	鐘
ytj	壁
ytj	彰
ytj	璧
ytj	癖
ytj	章
ytj	辛
ytj	辞
ytj	辣
ytj	避
ytj	障
ytp	億
ytp	意
ytp	憶
ytp	臆
ytq	達
ytr	倍
ytr	剖
ytr	培
ytr	賠
ytr	部
ytr	陪
ytu	境
ytu	競
ytu	鏡
ytv	接
yub	璃
yub	離
yuo	歯
yv	亡
yv	妄
yv	忘
yv	忙
yv	慌
yv	望
yv	盲
yv	荒
yvi	弦
yvi	玄
yvi	畜
yvi	舷
yvi	蓄
yvo	刻
yvo	劾
yvo	核
yvo	該
yvo	骸
ywm	壇
yx	剤
yx	斉
yx	斎
yx	済
